user_id,session_id,module,time_spent_sec,quiz_score_0_3,wallet_checks_completed_0_4,tx_trace_performed,quiz_correct_ratio,interaction_count,risk_awareness_score_0_100,reward_unlocked,timestamp,notes
user_7584,6ffc446b-68c6-4d9b-bc77-8923cb8baa1a,DeFi Protocol Tour,1377,2,3,False,0.67,53,71,1,2025-11-08T20:22:40,
user_8344,3ecfe546-3bee-45bc-a281-b6ca0a04df98,Smart Contract Basics,1090,3,1,True,1.0,36,71,1,2025-11-04T20:56:09,
user_2760,fb1557af-01ce-43cf-a1c9-0834d382ece3,Smart Contract Basics,676,0,0,False,0.0,15,15,0,2025-11-13T00:37:43,
user_2687,2449a569-8135-4061-a8b9-7ce47da24435,Smart Contract Basics,744,1,3,False,0.33,17,54,0,2025-11-24T10:00:24,
user_8498,e4fdfc27-aed2-408b-9a8f-9040ddc808cf,DeFi Protocol Tour,1375,2,3,True,0.67,63,74,1,2025-11-27T20:49:07,
user_9516,a116a99a-f0c4-4ac4-b749-f0a43589cf4f,DeFi Protocol Tour,1070,2,0,True,0.67,33,46,0,2025-11-08T22:59:19,
user_9806,9f9ffb8a-3318-4171-a99f-c648c2015f76,Wallet Security 101,499,1,2,False,0.33,47,40,0,2025-11-23T12:03:19,
user_9741,1e404d55-03ef-4404-b674-5d3015836bc7,DeFi Risk Assessment,1044,3,1,False,1.0,24,71,1,2025-11-09T01:15:17,
user_7616,33dd4bf0-66f9-4aff-91db-4fa08c51ee03,DeFi Risk Assessment,687,2,1,False,0.67,39,51,0,2025-11-23T06:06:48,
user_5684,e5b32fa8-6167-45c5-8bce-12f510437741,DeFi Risk Assessment,729,1,1,True,0.33,34,33,0,2025-11-25T05:23:20,
user_5717,1e5c0bfd-cac3-4adf-9979-7d55127422b8,DeFi Protocol Tour,1169,0,2,True,0.0,30,25,0,2025-11-25T17:58:22,
user_3444,7946d788-5d70-4cfe-8ac6-a2849dee0463,Smart Contract Basics,626,1,3,False,0.33,45,59,0,2025-11-22T06:11:41,
user_3918,1222fae5-e3a0-49ab-a27e-57ff2cee0e7f,Wallet Security 101,922,3,3,False,1.0,49,90,1,2025-11-10T16:27:26,
user_9665,84aaec06-57de-42c1-9d81-f2d0f3ed86dc,Wallet Security 101,644,2,3,False,0.67,33,75,1,2025-11-02T04:20:12,
user_6406,deac9e28-245c-4a70-9854-0f9302c74746,Smart Contract Basics,581,1,2,False,0.33,24,39,0,2025-11-22T09:19:24,
user_9756,a810e0d5-3012-4037-91f2-5cbf0d6837a2,DeFi Risk Assessment,417,2,1,False,0.67,32,52,0,2025-11-28T08:22:07,
user_4094,7a2e4c53-c8fd-4f18-8e05-93ee22384bab,Blockchain Fundamentals,307,1,1,False,0.33,15,37,0,2025-11-10T13:01:19,
user_1647,5d5c7afa-54cb-4796-8e1a-358f6d75494f,DeFi Protocol Tour,1463,3,3,True,1.0,51,89,1,2025-11-05T03:52:44,
user_3029,978cb704-b6d8-4b6a-8dc6-e058e4c00a36,DeFi Protocol Tour,786,2,1,True,0.67,31,55,0,2025-11-08T13:12:05,
user_3589,030ae86a-29f9-469b-9bf1-fe90baa48795,Wallet Security 101,1071,3,2,False,1.0,27,79,0,2025-11-11T04:46:13,
user_6192,10a97996-c605-4c48-838b-f194e6fb6b05,Blockchain Fundamentals,440,2,1,True,0.67,47,56,0,2025-11-16T08:16:39,
user_3325,4008d735-e6a7-4bf7-8d56-4a02df4879a7,DeFi Risk Assessment,400,0,0,False,0.0,14,13,0,2025-11-11T20:20:01,
user_6303,18814a6a-df75-419c-a059-3d6d32ddb1f2,Wallet Security 101,1028,3,3,False,1.0,25,78,1,2025-11-23T10:26:22,
user_7661,8ac2e645-8989-4f62-a750-c63fab3a7d99,Smart Contract Basics,1080,3,2,False,1.0,28,82,1,2025-11-02T09:10:58,
user_2283,298ad3d9-f765-4937-98e2-a152032cc5fc,Wallet Security 101,412,1,2,False,0.33,35,39,0,2025-11-12T14:27:20,
user_6700,578a592e-fe95-43f1-961b-15fc88113df8,Smart Contract Basics,549,2,1,False,0.67,21,48,0,2025-11-09T19:07:27,
user_8464,cf7d02b3-71b7-4c17-824a-57bd11b304d9,Blockchain Fundamentals,429,2,0,False,0.67,37,37,0,2025-11-21T10:51:46,
user_2175,b6f1ddab-f4c3-486c-90db-a6fbb1562f91,DeFi Risk Assessment,545,0,4,False,0.0,48,45,0,2025-11-09T16:17:17,
user_5064,0ead2bc0-700c-4d68-a483-b011c740cf44,DeFi Protocol Tour,769,1,2,False,0.33,50,48,0,2025-11-21T01:49:44,
user_2897,9d710dc3-96bd-4833-a36d-890f3b164e54,DeFi Protocol Tour,1564,2,1,True,0.67,46,58,0,2025-11-04T08:20:35,
user_7392,9568c04a-dc8e-42d0-8e4d-6dbdecc87436,Wallet Security 101,832,2,4,False,0.67,32,83,1,2025-11-25T00:42:38,
user_2884,2d6f9fee-f31b-4e9d-9f5a-2cbebec39b3e,DeFi Protocol Tour,618,1,0,True,0.33,43,31,0,2025-11-20T23:01:03,
user_8553,deda8f06-5ac9-4747-8bc5-52a31a6e1c1c,Wallet Security 101,1163,3,3,False,1.0,44,89,1,2025-11-10T19:17:42,
user_4144,706a9007-9319-4d2a-b154-220d041587b6,DeFi Protocol Tour,1437,3,1,True,1.0,37,80,1,2025-11-24T07:15:30,
user_3502,761a1c01-ea01-493c-866d-09da9a8ed984,Blockchain Fundamentals,671,3,2,False,1.0,36,73,1,2025-11-29T18:35:33,
user_6973,d1d363b5-183e-4499-ad8c-9c5aad16dc7e,Blockchain Fundamentals,782,3,1,False,1.0,58,67,1,2025-11-27T05:03:55,
user_3295,b2edf10e-3c27-4868-9c8c-88d500b4e007,Wallet Security 101,317,1,2,False,0.33,36,43,0,2025-11-27T13:15:15,
user_5667,97b5cdad-f902-42e8-9c24-d46de2eb9cff,DeFi Risk Assessment,997,3,1,False,1.0,48,74,1,2025-11-21T03:26:20,
user_7722,aeaa1a9e-2e00-4735-ac32-2573483c0af2,Wallet Security 101,303,0,2,False,0.0,42,29,0,2025-11-18T07:19:06,
user_5670,c67d40c5-a42b-413d-92dd-ede39c3e2f10,Blockchain Fundamentals,744,3,1,False,1.0,51,70,1,2025-11-07T20:01:40,
user_2715,adc753ee-5c3e-43a6-9323-bf34a858515b,Blockchain Fundamentals,816,2,3,False,0.67,39,68,1,2025-11-18T19:23:07,
user_4649,ffc035a0-44c5-41a8-a6a0-e6ef04b2ccdb,DeFi Risk Assessment,836,1,3,False,0.33,18,61,0,2025-11-14T04:50:53,
user_1208,61259aa1-91c2-4ed2-a1a2-b3dd8b48b3c6,DeFi Protocol Tour,1517,3,1,True,1.0,56,72,1,2025-11-10T02:12:26,
user_3384,278694a2-d132-4fa3-bf4f-07b67be24695,Wallet Security 101,499,1,2,True,0.33,36,53,0,2025-11-20T10:01:05,
user_6963,b399ef7a-9852-45ac-8edd-6900071d3639,Smart Contract Basics,802,1,3,False,0.33,44,63,0,2025-11-05T11:41:29,
user_2380,59ad206b-99a8-4e9e-9e20-27703f40c0f6,Blockchain Fundamentals,884,3,2,False,1.0,26,80,1,2025-11-20T09:43:04,
user_3820,8c8b8c12-d2b4-4c38-9c1c-d349a35e67a1,DeFi Protocol Tour,923,2,1,True,0.67,31,57,0,2025-11-10T17:02:25,
user_7794,1c6fae31-8725-4915-8998-19199f966792,Wallet Security 101,357,1,2,False,0.33,29,51,0,2025-11-26T10:49:05,
user_2635,16370556-47a7-4589-ac66-aa6466fbe2ec,DeFi Protocol Tour,1357,1,0,False,0.33,57,27,0,2025-11-14T23:59:07,
user_7259,e0a760c0-7ed9-43c3-8e3d-71fa7520b86e,Smart Contract Basics,905,2,0,False,0.67,31,49,0,2025-11-09T16:56:26,
user_3768,e2b7f20a-95d7-46f9-8777-5e19af674749,DeFi Risk Assessment,533,1,1,False,0.33,37,28,0,2025-11-18T15:59:30,
user_6515,4a1c3a7d-7cee-43bb-8f2a-e72d522d54fe,DeFi Risk Assessment,828,2,1,False,0.67,47,53,0,2025-11-09T08:16:53,
user_7775,e9be87db-6f43-449e-8021-a2c579936f51,Smart Contract Basics,856,2,0,False,0.67,24,31,0,2025-11-20T02:14:13,
user_5180,7927cc1a-26bc-470d-9170-db53b0d8d156,Blockchain Fundamentals,460,2,2,False,0.67,26,65,0,2025-11-21T15:24:51,
user_3855,64191ff5-9ba9-486a-8205-1c7bec2c53cd,Smart Contract Basics,668,2,1,False,0.67,18,49,0,2025-11-01T02:49:43,
user_6573,fe2a04ae-f77f-4b3a-b26b-cf05e791056e,DeFi Risk Assessment,889,3,2,False,1.0,32,79,1,2025-11-20T03:27:59,
user_8918,06053fdd-bc13-4873-8f40-6459c4a3423e,Blockchain Fundamentals,497,0,2,False,0.0,35,25,0,2025-11-02T15:46:39,
user_7509,1eeed555-2d20-4eb2-bc19-37478644afe2,DeFi Protocol Tour,1306,2,1,True,0.67,58,56,0,2025-11-17T06:25:56,
user_4488,0c3cd156-3017-4d50-ae27-ace3dd44355e,DeFi Protocol Tour,1271,1,3,True,0.33,65,50,0,2025-11-04T14:36:04,
user_1058,c69a30c5-9b3b-4bdf-91b1-3e07cc71d532,Smart Contract Basics,735,3,0,True,1.0,47,61,1,2025-10-31T03:52:19,
user_8839,9ad7cb79-fff6-43d2-9832-56fef55d53e3,DeFi Risk Assessment,1290,3,1,True,1.0,43,64,1,2025-11-28T12:02:23,
user_8533,44773fb2-a347-41ee-a143-5901bb6352d6,Blockchain Fundamentals,520,1,1,False,0.33,28,30,0,2025-11-29T20:20:51,
user_1381,b172dc1e-7362-459c-850e-905212436789,Smart Contract Basics,848,2,2,False,0.67,39,72,0,2025-11-21T11:29:06,
user_9480,c923973e-3a5f-46ac-84e7-5b7355ee9930,Blockchain Fundamentals,602,2,2,True,0.67,25,66,0,2025-11-21T00:06:13,
user_2462,cf0260b9-e2f8-43cf-b6dc-a94bf2837918,DeFi Risk Assessment,648,1,1,False,0.33,53,30,0,2025-11-16T01:14:43,
user_8330,412f32f4-118d-4fdc-96ed-0c87319943b0,Blockchain Fundamentals,361,2,2,False,0.67,20,64,0,2025-11-08T19:22:16,
user_3027,24186158-e578-46b7-85d7-09b73060547b,Wallet Security 101,568,1,2,False,0.33,51,50,0,2025-11-06T02:48:33,
user_2128,348c3df3-872e-4dcb-bba0-3e0322893df1,Blockchain Fundamentals,847,3,0,False,1.0,26,64,1,2025-11-14T21:33:18,
user_6363,05fe87d8-78b9-4ee0-86ab-ddf045799832,DeFi Risk Assessment,638,1,2,False,0.33,49,46,0,2025-11-18T14:04:19,
user_1666,e145ac40-a61f-46e3-b4e5-eab79e09b252,DeFi Protocol Tour,1046,2,2,False,0.67,24,57,0,2025-11-17T11:20:08,
user_7974,4096cfea-f43c-4be0-92a1-4b4b6e5d2972,Blockchain Fundamentals,698,3,0,False,1.0,25,64,1,2025-11-09T02:04:04,
user_1352,ba9606cc-e4be-4cad-9e0a-215c8f3668c7,Smart Contract Basics,808,3,1,False,1.0,28,68,1,2025-11-13T01:28:48,
user_3096,681f6269-ef2e-4007-9f12-e29e11def524,Blockchain Fundamentals,449,0,2,False,0.0,16,32,0,2025-11-03T14:12:20,
user_8058,41cc118f-512d-4d45-b5ac-4381f58ff21b,DeFi Protocol Tour,1171,2,3,True,0.67,55,70,1,2025-11-12T16:48:19,
user_8904,44f0ce4c-e247-4b1c-86c2-7152faae2133,DeFi Protocol Tour,1353,3,2,False,1.0,56,80,1,2025-11-13T23:23:27,
user_8086,79bd4338-0ed9-4d9e-b54c-423250688f4d,Wallet Security 101,575,2,4,False,0.67,33,84,1,2025-11-26T22:54:00,
user_5026,d19113b9-7d0b-4085-b771-7d07dbbfc867,Smart Contract Basics,924,3,2,False,1.0,36,76,1,2025-11-21T23:10:26,
user_5325,c92132a1-2090-4a57-b008-c3645b548b5b,Wallet Security 101,904,3,3,False,1.0,47,84,1,2025-11-10T13:12:11,
user_4757,4020fe07-d8d3-4eed-996c-4f9ab1a72c7a,DeFi Protocol Tour,1344,1,1,True,0.33,41,42,0,2025-11-08T16:05:46,
user_9434,df60d68c-716d-4d5b-a2c7-87572f307d6c,Smart Contract Basics,821,1,0,False,0.33,29,27,0,2025-10-31T06:25:51,
user_7015,6af86f83-9182-4b8c-b845-effdf64b273f,Blockchain Fundamentals,720,2,1,False,0.67,43,47,0,2025-11-26T18:20:37,
user_2012,aea96b4e-fc81-43d0-b0bf-dfcbeaa2f1e9,Smart Contract Basics,717,1,3,False,0.33,49,52,0,2025-11-08T06:13:19,
user_2584,f0fa6915-056b-4a37-bed4-6fe5232fedd4,DeFi Protocol Tour,1186,2,0,False,0.67,46,44,0,2025-11-03T01:06:39,
user_5580,a2f5dd07-c122-4cfc-b243-e0dff3979487,Wallet Security 101,693,3,2,False,1.0,56,79,0,2025-11-19T08:09:36,
user_7739,fe2712f5-6296-44c0-9086-718d472bddc4,Blockchain Fundamentals,432,3,2,False,1.0,50,78,1,2025-11-23T19:03:35,
user_9893,2fcd9316-a17a-42cb-86b1-b078a8c1133c,Wallet Security 101,645,1,3,True,0.33,22,58,0,2025-11-07T22:38:19,
user_8036,f2597440-3a1c-4fab-93cd-5ec84b00c3da,Blockchain Fundamentals,581,3,1,False,1.0,16,68,1,2025-11-28T21:32:45,
user_7735,76603493-7efa-4bbe-884a-0efbce5f3fe9,DeFi Protocol Tour,1307,1,0,True,0.33,33,31,0,2025-11-01T04:58:20,
user_7861,c1554b54-c291-4187-aebf-5f724d1c2509,Blockchain Fundamentals,468,1,2,False,0.33,21,43,0,2025-11-06T02:57:04,
user_5467,191ca140-729a-4c7f-9e43-fa17752cb138,Blockchain Fundamentals,801,1,2,False,0.33,55,51,0,2025-11-21T12:40:07,
user_2059,a34bdb7f-09b0-4baf-806f-e28e4f5c96f0,DeFi Protocol Tour,672,1,1,True,0.33,26,28,0,2025-11-25T06:49:38,
user_7579,4d8c86c0-b06f-4ff4-a05d-31cc61b87c5d,Blockchain Fundamentals,775,2,3,False,0.67,32,75,1,2025-11-12T21:35:36,
user_1600,ad9014d1-3ac7-42b6-97d1-f6a7e89e2d9a,Wallet Security 101,744,0,2,False,0.0,51,18,0,2025-11-22T10:01:36,
user_5621,903ec844-39fe-49fb-b3a3-7bf99f8cfbf9,DeFi Protocol Tour,817,2,1,True,0.67,16,50,0,2025-11-12T01:15:38,
user_3935,de46b753-9f57-4352-9c95-897f5f6670b4,DeFi Protocol Tour,997,1,1,True,0.33,40,44,0,2025-11-10T04:23:55,
user_3131,fbef61a1-3c4d-4805-a981-90d89b969292,Wallet Security 101,1135,2,2,False,0.67,63,62,0,2025-11-04T13:24:17,
user_5902,2ca2d1f0-7867-4c76-b594-fc1d8bb2938c,Smart Contract Basics,975,2,3,False,0.67,25,74,1,2025-11-27T14:52:23,
user_3093,0605c9ea-07f6-4d9e-bb83-3aeb7d00cc90,Blockchain Fundamentals,787,1,2,False,0.33,43,49,0,2025-11-15T01:35:59,
user_3428,1df7d645-77a7-4448-a922-664aaec53671,Wallet Security 101,822,3,2,False,1.0,20,81,0,2025-11-05T23:38:10,
user_3480,4ed6a46a-f3ee-4067-a82b-1be63e63c693,Smart Contract Basics,557,3,2,True,1.0,38,83,1,2025-11-19T23:46:07,
user_7890,40be5dfa-c680-4569-a279-a3d58d334024,Wallet Security 101,355,1,2,False,0.33,31,44,0,2025-11-17T14:06:39,
user_8922,40058452-cf8e-4011-b1ca-cee3b3146ea5,Wallet Security 101,661,3,1,False,1.0,27,56,0,2025-11-22T22:51:34,
user_2175,3c0893f2-dd77-4c81-9389-be2b79b1d1e7,Wallet Security 101,1005,1,4,False,0.33,53,70,0,2025-11-03T19:00:27,
user_9212,6e6b64ad-0d98-4574-83f8-fa220c9af402,DeFi Protocol Tour,1420,2,1,True,0.67,41,48,0,2025-11-12T20:13:47,
user_8584,48cd34cc-958a-47ff-84eb-ca09a2b765ca,Blockchain Fundamentals,672,3,2,False,1.0,30,76,1,2025-11-23T12:22:48,
user_2146,c468e24a-6a70-4d23-82e9-ff67afe14aa9,Wallet Security 101,1073,3,3,False,1.0,48,99,1,2025-11-20T02:34:14,
user_2036,36681d57-9014-41a5-a717-4adf6f5e14de,DeFi Risk Assessment,709,3,2,False,1.0,46,75,1,2025-11-09T06:54:52,
user_8309,6c091607-751b-4714-8f49-cd2b4d145b5b,DeFi Risk Assessment,833,2,0,False,0.67,17,43,0,2025-11-07T11:34:39,
user_3110,2c17c613-5964-4132-930f-a9c1dde557ba,Smart Contract Basics,1002,3,2,True,1.0,51,69,1,2025-11-24T02:30:26,
user_1510,0d2ed2c2-d577-419f-8162-a1caa8d27854,Blockchain Fundamentals,812,3,3,False,1.0,37,92,1,2025-11-09T04:18:28,
user_6720,4464fdac-343d-422d-a6a0-91d7c0d91e39,DeFi Risk Assessment,591,1,0,False,0.33,21,32,0,2025-11-14T06:49:26,
user_6427,c1939de4-fb0f-4b17-b93a-8ee3a402f53d,Wallet Security 101,427,1,3,False,0.33,45,49,0,2025-11-10T18:58:57,
user_3999,0196d408-1f4a-4db4-b7b9-963c35a590b5,Wallet Security 101,1162,3,3,False,1.0,23,89,1,2025-11-16T03:37:03,
user_5871,365c7a99-e620-4b69-b6b5-b12bb754e30e,DeFi Protocol Tour,960,3,1,True,1.0,29,69,1,2025-11-29T16:12:25,
user_5545,6eaf68a8-f2b5-4acb-b377-10acf25b6c9f,Wallet Security 101,312,0,3,False,0.0,32,35,0,2025-10-31T08:47:21,
user_1008,188e3e41-4eda-47df-8abf-1ac5cd6430e5,Smart Contract Basics,720,2,1,False,0.67,25,61,0,2025-11-27T19:16:27,
user_6657,c36ccffa-e866-40bf-ae77-d0b051478ae2,Blockchain Fundamentals,450,2,1,False,0.67,14,47,0,2025-11-13T22:46:18,
user_4967,904e6940-8abc-4a06-a400-fe0368875762,Smart Contract Basics,566,1,0,False,0.33,31,26,0,2025-11-29T01:34:44,
user_8937,f09153dd-0de7-40c4-8ff2-1f3aa24bccfd,DeFi Risk Assessment,920,2,1,False,0.67,22,51,0,2025-11-09T19:59:36,
user_9094,67fd2472-feb1-4466-ad75-2fdeb4d24525,Smart Contract Basics,988,2,1,False,0.67,23,61,0,2025-11-27T14:35:05,
user_4992,3afa8d5a-1a34-4be1-a54d-45f50f98c696,Blockchain Fundamentals,323,2,3,False,0.67,14,73,1,2025-11-16T01:16:00,
user_5476,fa927e76-6c3a-40c6-9b07-75825d5318bf,DeFi Protocol Tour,1018,2,1,True,0.67,20,52,0,2025-11-28T22:54:16,
user_2718,04f76bdb-34a6-48ec-ad20-7cafd0fbccd2,DeFi Risk Assessment,1034,3,1,False,1.0,55,68,1,2025-11-25T07:49:39,
user_6103,a8a677d1-4acf-4ce6-95a6-dea92830a94b,DeFi Protocol Tour,1052,2,1,True,0.67,39,54,0,2025-11-28T11:28:56,
user_9512,1bd0a1af-6089-4831-a869-4b1deea47e2f,DeFi Protocol Tour,995,0,1,True,0.0,45,23,0,2025-11-26T15:14:59,
user_9047,45af0829-f750-49ea-b7f7-188c213ad96c,Wallet Security 101,801,1,3,True,0.33,44,50,0,2025-11-22T20:17:06,
user_7665,c813b9a5-8261-4914-a2ee-a14000c3ae75,Wallet Security 101,396,1,2,False,0.33,19,56,0,2025-11-07T19:57:51,
user_1356,21c37158-2039-48ce-935f-283c33cb4773,Smart Contract Basics,811,3,2,False,1.0,35,78,1,2025-11-01T06:31:32,
user_3974,ee056d60-84ef-4bd8-97f2-7222e777a30b,Wallet Security 101,1018,2,3,False,0.67,57,65,1,2025-11-07T07:48:53,
user_1893,6bf933a8-4e22-4c8c-930a-6dab321126d7,Smart Contract Basics,754,2,0,False,0.67,26,37,0,2025-11-08T19:46:07,
user_6651,a4920ff9-2a9a-4c42-81a8-48214ee5c689,DeFi Protocol Tour,801,0,3,True,0.0,43,36,0,2025-11-02T05:25:48,Found simulated vulnerability (mock)
user_2452,77fe9948-9f2e-4ec5-8610-9f4e18c0264d,DeFi Protocol Tour,709,1,2,True,0.33,17,48,0,2025-11-06T17:57:07,
user_3231,d2476ae1-443b-4eeb-b1c1-90e50e9aef20,Smart Contract Basics,603,0,1,True,0.0,41,19,0,2025-11-13T02:33:27,
user_1771,d8fbe0f4-6b45-4a9f-a07c-0d0aa08ea28d,Wallet Security 101,1020,3,4,True,1.0,43,98,1,2025-11-02T22:25:35,
user_6289,0b7dca78-32ab-41f5-a63e-0c00d3efa524,Blockchain Fundamentals,610,1,3,False,0.33,34,55,0,2025-11-02T18:38:49,
user_9540,c5379920-cd56-48a0-939b-15605bef505f,Blockchain Fundamentals,778,2,0,False,0.67,30,32,0,2025-11-05T01:59:17,
user_2527,0282ab2a-0992-441e-81b9-9f87b737ff89,Blockchain Fundamentals,678,3,1,False,1.0,18,70,1,2025-11-01T21:51:46,
user_6723,8e37142a-ad14-40e7-a60c-93fe07e6ccd3,DeFi Protocol Tour,1412,2,3,True,0.67,52,73,1,2025-11-22T19:52:07,
user_1916,bafa18b2-9674-4876-83d6-89b50b86a96a,Smart Contract Basics,635,0,2,False,0.0,17,25,0,2025-11-23T08:42:29,
user_4166,9641d31e-ee32-4211-8299-db882bf35ad6,Smart Contract Basics,831,2,2,False,0.67,37,61,0,2025-11-26T08:08:38,
user_7080,33aa83a5-c3e9-402d-8719-dff4347b4a76,Smart Contract Basics,886,2,0,True,0.67,46,43,0,2025-11-03T07:52:04,
user_7388,ca44bd19-0fee-484a-a005-4a6798b3d9b7,Blockchain Fundamentals,334,2,3,False,0.67,41,76,1,2025-11-15T11:47:38,
user_8649,ec0703d2-8d72-4f13-a92f-d3555a530619,DeFi Protocol Tour,609,0,0,True,0.0,46,14,0,2025-11-15T06:49:40,
user_8640,d6e9b3d6-49b3-4b61-aafc-1c1c5901e2f4,Smart Contract Basics,462,1,2,False,0.33,48,49,0,2025-11-19T23:11:40,
user_4549,cb98853a-d895-4c1d-be1f-7ac59753877e,DeFi Protocol Tour,952,1,2,True,0.33,57,51,0,2025-11-14T15:15:12,
user_6224,44b83475-2cd8-49e5-bdd9-84a0bbad4a2c,DeFi Risk Assessment,584,0,1,False,0.0,51,12,0,2025-11-19T20:18:56,
user_2923,b3470f86-3d9b-4013-b966-5846fad44625,DeFi Risk Assessment,801,3,1,False,1.0,44,64,1,2025-11-03T03:25:07,
user_9863,bd96ed5a-00db-4bd9-bfe0-50aa35ccf33c,DeFi Protocol Tour,1220,2,2,True,0.67,51,65,0,2025-11-15T09:04:44,
user_1796,dd7a8990-edfc-4b23-adca-25ba88e121f3,Wallet Security 101,353,1,3,False,0.33,32,55,0,2025-11-19T00:47:10,
user_1061,62d029d7-3245-408e-b46f-2270ce904dc4,Smart Contract Basics,401,0,0,False,0.0,42,10,0,2025-11-09T11:00:30,
user_8537,180a5e83-e67d-4dbf-83d6-b21965f1d51f,DeFi Protocol Tour,869,2,2,True,0.67,23,56,0,2025-11-23T22:26:44,
user_3239,6b0cc1ca-bf38-484b-a44f-cdf4c951fad6,Blockchain Fundamentals,810,3,1,False,1.0,19,74,1,2025-11-15T20:55:01,
user_3036,a11ecc96-e8dd-42d3-a15b-cc5a3b2f1bef,Wallet Security 101,839,2,3,True,0.67,44,77,1,2025-11-14T03:01:21,
user_9003,d4bb5f73-ed46-441a-a400-d6f64b6f097c,Blockchain Fundamentals,652,2,1,True,0.67,29,50,0,2025-11-24T15:43:14,
user_9813,c07eaacc-e85a-4620-9858-cc57bf1ad6c6,Blockchain Fundamentals,356,2,3,False,0.67,19,72,1,2025-11-02T04:42:36,
user_8925,7eb4f02f-c6b0-4448-9124-32d3b677a846,DeFi Protocol Tour,1295,2,1,False,0.67,62,54,0,2025-11-17T16:48:29,
user_1257,ad25e4ba-5422-42c5-8a0f-a80fcd4c617b,Wallet Security 101,746,2,2,False,0.67,52,58,0,2025-11-07T01:13:13,
user_4449,21688a1f-c6f6-474c-b38e-b40fbd286597,Blockchain Fundamentals,654,2,2,False,0.67,34,64,0,2025-11-02T17:15:43,
user_4229,fdc73874-776b-422b-b0d5-aa4a80a2b4e4,Wallet Security 101,719,2,2,False,0.67,29,61,0,2025-11-22T10:59:03,
user_7188,f09e530d-ab7c-44c8-8439-bad6ed024438,DeFi Risk Assessment,831,2,2,False,0.67,52,64,0,2025-11-23T02:27:32,
user_9775,ddd4fa65-5a6d-4f15-99a0-68ccb9c47047,Blockchain Fundamentals,729,3,3,True,1.0,48,92,1,2025-11-25T04:52:28,
user_6124,bd430c88-9c13-4d42-809f-f646ff49b75c,DeFi Protocol Tour,1583,3,0,True,1.0,66,63,1,2025-11-24T12:07:04,
user_7948,3f9ba077-462c-43aa-8ae3-9180da737b36,Wallet Security 101,506,2,2,False,0.67,11,63,0,2025-11-04T23:44:47,
user_3007,08c1c589-0bee-4eee-a197-04870641fbf0,Blockchain Fundamentals,703,2,2,False,0.67,53,63,0,2025-11-25T20:02:23,
user_9100,fb170203-6872-4762-8298-e776279c2228,DeFi Protocol Tour,1297,3,1,True,1.0,31,66,1,2025-11-15T02:38:58,
user_2740,0835d7e1-8da5-4c9b-975e-69e8046caf96,DeFi Protocol Tour,742,2,1,True,0.67,42,50,0,2025-11-26T03:56:35,
user_5644,4d0946d0-8fb3-4008-966e-55e8ed400368,Blockchain Fundamentals,893,3,3,False,1.0,21,94,1,2025-11-07T14:42:27,
user_2289,b37124c4-0f8f-4ade-a461-50fab5386b78,Wallet Security 101,606,1,4,False,0.33,55,71,0,2025-11-03T00:55:32,
user_2360,ef855302-7436-4b62-a605-f87b17b30898,Smart Contract Basics,787,3,1,False,1.0,43,75,1,2025-11-23T10:42:14,
user_3890,98896dc1-c531-4949-84c5-19e261bea7f2,Blockchain Fundamentals,316,0,1,False,0.0,20,14,0,2025-11-28T12:32:39,
user_5708,46978d52-388d-4747-9c1b-26f299e58f12,Wallet Security 101,594,2,4,False,0.67,40,86,1,2025-11-05T09:58:37,
user_6410,19a977ab-cd11-4641-9091-1138f329866d,DeFi Risk Assessment,774,2,2,False,0.67,26,65,0,2025-11-24T03:12:52,
user_2808,cd3b882b-5363-41d2-9eec-0d8fb91786af,DeFi Protocol Tour,994,0,2,True,0.0,32,28,0,2025-11-08T07:01:51,
user_1657,dbedbe6a-23c6-4acf-b010-24ad17b02d97,DeFi Risk Assessment,717,1,1,False,0.33,21,37,0,2025-11-11T03:01:14,
user_2444,0f1f53c1-77eb-49b8-9247-d7b688ecc060,Smart Contract Basics,443,0,2,False,0.0,40,31,0,2025-11-15T09:30:41,
user_4244,21d2ed16-661e-4bad-b23d-9f888b8a6529,Blockchain Fundamentals,881,3,1,False,1.0,36,76,1,2025-11-14T21:45:14,
user_9400,2cfb4571-ec5c-4fb1-b408-9be637480636,Blockchain Fundamentals,727,1,1,False,0.33,40,34,0,2025-11-21T19:11:41,
user_1748,f590ff3b-b94f-4ae8-a832-8e64adbb2e8d,Wallet Security 101,732,3,3,False,1.0,30,89,1,2025-11-21T04:30:54,
user_3753,a9b1ae8f-f8f5-4f48-a666-4813e07f329d,Blockchain Fundamentals,681,3,2,False,1.0,34,80,1,2025-11-29T17:05:08,
user_1332,8f43cf04-8239-4737-b292-9d72ef9da422,Wallet Security 101,787,3,4,False,1.0,58,100,1,2025-11-05T10:54:20,
user_5727,45217acc-8c32-4297-9607-48bb96744ab8,Blockchain Fundamentals,783,1,1,False,0.33,24,42,0,2025-11-26T00:33:36,
user_4911,41a50dbf-1fb1-4c73-9c5c-5e79b566e05d,Wallet Security 101,472,0,3,False,0.0,27,46,0,2025-11-02T13:15:57,
user_9122,230ba867-bbf0-4498-bd83-0c4c6374c342,Smart Contract Basics,546,1,3,True,0.33,52,51,0,2025-11-10T04:53:03,
user_8764,c9b1efd3-0e5a-4326-8fbb-defbe357040e,DeFi Risk Assessment,1007,2,1,False,0.67,28,49,0,2025-11-11T18:11:16,
